,X_1,Y_1,Z_1,t_1,X_2,Y_2,Z_2,t_2,X_3,Y_3,Z_3,t_3,X_4,Y_4,Z_4,t_4,X_5,Y_5,Z_5,t_5,X_6,Y_6,Z_6,t_6,X_7,Y_7,Z_7,t_7,X_8,Y_8,Z_8,t_8,X_9,Y_9,Z_9,t_9,X_10,Y_10,Z_10,t_10,X_11,Y_11,Z_11,t_11,X_12,Y_12,Z_12,t_12,X_13,Y_13,Z_13,t_13,X_14,Y_14,Z_14,t_14,X_15,Y_15,Z_15,t_15,X_16,Y_16,Z_16,t_16,X_17,Y_17,Z_17,t_17,X_18,Y_18,Z_18,t_18,X_19,Y_19,Z_19,t_19,X_20,Y_20,Z_20,t_20,X_21,Y_21,Z_21,t_21,X_22,Y_22,Z_22,t_22,X_23,Y_23,Z_23,t_23,X_24,Y_24,Z_24,t_24,X_25,Y_25,Z_25,t_25,X_26,Y_26,Z_26,t_26,X_27,Y_27,Z_27,t_27,X_28,Y_28,Z_28,t_28,X_29,Y_29,Z_29,t_29,X_30,Y_30,Z_30,t_30,X_31,Y_31,Z_31,t_31,X_32,Y_32,Z_32,t_32,X_33,Y_33,Z_33,t_33,X_34,Y_34,Z_34,t_34,X_35,Y_35,Z_35,t_35,X_36,Y_36,Z_36,t_36,clusters_bit,clusters_num,theta,phi
3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.872,12.65,0.0,2331.992,-6.872,-12.63,0.0,2345.962,6.479,-12.63,0.0,2479.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2332.706,,,,,,,,,6.915,-70.539,-16.101,2346.958,-9.541,53.623,-17.031,2351.964,,,,,-20.557,53.623,-17.501,2324.209,,,,,,,,,26.94,-16.802,-15.456,2340.189,,,,,42.14,-32.102,-14.686,2347.594,,,,,,,,,,,,,,,,,228,7,0.8375835080320788,2.7755971094465823
3152,,,,,-37.609,5.885,-6.684,2347.021,-37.609,-7.315,-6.684,2325.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.1484266478122689,3.698701750826383
3153,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2347.011,-37.609,37.335,-6.684,2341.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2442.806,-2.794,-56.16,-15.911,2352.739,-2.794,-70.539,-15.931,2317.013,,,,,,,,,-20.557,64.708,-17.796,2349.417,-20.557,53.623,-17.501,2312.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,5,0.9494591130849153,3.7765434354653302
3154,-25.359,5.885,-6.684,2384.342,-37.609,5.885,-6.684,2361.47,-37.609,-7.315,-6.684,2348.096,-25.359,-7.315,-6.684,2372.631,-25.359,37.335,-6.684,2379.108,-37.609,37.335,-6.684,2352.519,-37.609,24.135,-6.684,2333.289,-25.359,24.135,-6.684,2358.968,6.479,12.65,0.0,2385.25,-6.872,12.65,0.0,2375.756,-6.872,-12.63,0.0,2329.452,6.479,-12.63,0.0,2356.285,37.369,10.956,-14.946,2350.372,22.469,10.956,-15.266,2321.797,22.469,-3.952,-15.346,2057.571,37.369,-3.952,-15.076,2341.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2351.57,26.94,-16.802,-15.456,2323.075,,,,,,,,,-25.359,-25.745,-7.329,2366.123,-37.255,-25.745,-7.364,2340.992,,,,,-25.359,-39.545,-7.279,2348.546,399,11,0.7677703379523056,3.6770596681016534
3155,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2337.71,-37.609,37.335,-6.684,2336.827,-37.609,24.135,-6.684,2371.075,-25.359,24.135,-6.684,2375.171,6.479,12.65,0.0,2351.944,-6.872,12.65,0.0,2338.495,-6.872,-12.63,0.0,2400.377,6.479,-12.63,0.0,2394.543,37.369,10.956,-14.946,2356.089,22.469,10.956,-15.266,2345.935,22.469,-3.952,-15.346,2380.025,37.369,-3.952,-15.076,2397.421,37.369,45.572,-16.166,2358.099,22.977,45.572,-16.461,2346.205,22.977,28.482,-16.111,2387.025,37.367,28.482,-16.511,2392.743,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2350.787,-20.557,64.708,-17.796,2312.048,-20.557,53.623,-17.501,2332.715,,,,,42.14,-16.802,-15.136,2357.478,26.94,-16.802,-15.456,2353.1,26.94,-32.102,-15.456,2381.013,42.14,-32.102,-14.686,2413.722,-25.359,-25.745,-7.329,2316.003,-37.255,-25.745,-7.364,2318.404,,,,,-25.359,-39.545,-7.279,2377.473,478,13,0.8107054375513661,1.9125317943353863
3156,-25.359,5.885,-6.684,2377.275,-37.609,5.885,-6.684,2333.771,,,,,-25.359,-7.315,-6.684,2343.903,-25.359,37.335,-6.684,2387.745,-37.609,37.335,-6.684,2357.209,-37.609,24.135,-6.684,2322.454,-25.359,24.135,-6.684,2507.592,6.479,12.65,0.0,2391.747,-6.872,12.65,0.0,2368.218,-6.872,-12.63,0.0,2355.75,6.479,-12.63,0.0,2347.498,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2384.065,22.977,45.572,-16.461,2360.573,22.977,28.482,-16.111,2328.542,37.367,28.482,-16.511,2356.52,,,,,,,,,,,,,,,,,,,,,-20.557,64.708,-17.796,2351.157,-20.557,53.623,-17.501,2328.028,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2377.988,-37.255,-25.745,-7.364,2355.878,-37.255,-39.545,-7.339,2336.125,-25.359,-39.545,-7.279,2358.956,343,11,0.7936012108818217,3.8786451967069984
3157,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2350.993,,,,,-37.609,24.135,-6.684,2311.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2345.66,,,,,22.977,28.482,-16.111,2317.687,,,,,6.915,-56.16,-16.151,2350.122,-2.794,-56.16,-15.911,2324.619,,,,,6.915,-70.539,-16.101,2366.214,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2357.447,26.94,-16.802,-15.456,2316.484,,,,,42.14,-32.102,-14.686,2384.773,,,,,-37.255,-25.745,-7.364,2308.944,,,,,-25.359,-39.545,-7.279,2348.407,434,9,1.152091839241457,2.7420867878082915
3158,-25.359,5.885,-6.684,2383.45,-37.609,5.885,-6.684,2354.505,-37.609,-7.315,-6.684,2341.851,-25.359,-7.315,-6.684,2409.208,-25.359,37.335,-6.684,2392.225,-37.609,37.335,-6.684,2353.564,-37.609,24.135,-6.684,2332.573,-25.359,24.135,-6.684,2368.438,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2396.111,22.469,10.956,-15.266,2355.816,22.469,-3.952,-15.346,2345.782,37.369,-3.952,-15.076,2384.951,37.369,45.572,-16.166,2381.475,22.977,45.572,-16.461,2355.989,22.977,28.482,-16.111,2333.504,37.367,28.482,-16.511,2372.848,6.915,-56.16,-16.151,2371.475,-2.794,-56.16,-15.911,2357.592,-2.794,-70.539,-15.931,2394.843,6.915,-70.539,-16.101,2347.965,-9.541,53.623,-17.031,2349.602,-20.557,64.708,-17.796,2358.44,-20.557,53.623,-17.501,2365.361,-9.541,42.539,-16.931,2347.262,42.14,-16.802,-15.136,2387.283,26.94,-16.802,-15.456,2362.142,26.94,-32.102,-15.456,2355.401,42.14,-32.102,-14.686,2374.151,-25.359,-25.745,-7.329,2383.36,-37.255,-25.745,-7.364,2351.667,-37.255,-39.545,-7.339,2342.724,-25.359,-39.545,-7.279,2375.195,507,15,0.8822639368831335,3.543367447398888
3159,-25.359,5.885,-6.684,2372.886,-37.609,5.885,-6.684,2347.713,-37.609,-7.315,-6.684,2364.739,-25.359,-7.315,-6.684,2389.476,-25.359,37.335,-6.684,2370.514,-37.609,37.335,-6.684,2348.276,-37.609,24.135,-6.684,2357.891,-25.359,24.135,-6.684,2384.697,6.479,12.65,0.0,2371.639,-6.872,12.65,0.0,2340.841,-6.872,-12.63,0.0,2365.158,6.479,-12.63,0.0,2390.016,37.369,10.956,-14.946,2371.323,22.469,10.956,-15.266,2339.034,22.469,-3.952,-15.346,2358.129,37.369,-3.952,-15.076,2391.772,37.369,45.572,-16.166,2378.563,22.977,45.572,-16.461,2349.877,22.977,28.482,-16.111,2362.75,37.367,28.482,-16.511,2394.813,6.915,-56.16,-16.151,2369.423,-2.794,-56.16,-15.911,2347.755,-2.794,-70.539,-15.931,2362.174,6.915,-70.539,-16.101,2380.316,-9.541,53.623,-17.031,2387.485,-20.557,64.708,-17.796,2352.078,-20.557,53.623,-17.501,2361.812,-9.541,42.539,-16.931,2401.815,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2365.022,-37.255,-25.745,-7.364,2339.062,-37.255,-39.545,-7.339,2355.46,-25.359,-39.545,-7.279,2382.399,383,15,0.8150687606813519,2.6797785335120934
3160,-25.359,5.885,-6.684,2361.485,-37.609,5.885,-6.684,2237.539,-37.609,-7.315,-6.684,2322.764,-25.359,-7.315,-6.684,2347.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9505063106361119,3.7653733282525668
3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.872,12.65,0.0,2353.8,-6.872,-12.63,0.0,2326.892,6.479,-12.63,0.0,2352.42,37.369,10.956,-14.946,2372.258,,,,,22.469,-3.952,-15.346,2327.768,37.369,-3.952,-15.076,2357.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2345.385,26.94,-16.802,-15.456,2316.291,,,,,,,,,-25.359,-25.745,-7.329,2351.358,-37.255,-25.745,-7.364,2355.072,-37.255,-39.545,-7.339,2312.279,,,,,396,7,0.7468263869283736,3.5559338180132474
3162,-25.359,5.885,-6.684,2369.156,-37.609,5.885,-6.684,2351.048,-37.609,-7.315,-6.684,2332.235,-25.359,-7.315,-6.684,2350.678,-25.359,37.335,-6.684,2363.09,-37.609,37.335,-6.684,2355.138,-37.609,24.135,-6.684,2319.231,-25.359,24.135,-6.684,2333.473,,,,,,,,,,,,,,,,,,,,,22.469,10.956,-15.266,2346.705,22.469,-3.952,-15.346,2294.525,,,,,37.369,45.572,-16.166,2373.59,22.977,45.572,-16.461,2355.425,22.977,28.482,-16.111,2312.729,37.367,28.482,-16.511,2352.058,6.915,-56.16,-16.151,2348.923,-2.794,-56.16,-15.911,2326.693,,,,,,,,,-9.541,53.623,-17.031,2350.934,-20.557,64.708,-17.796,2357.631,-20.557,53.623,-17.501,2332.793,-9.541,42.539,-16.931,2333.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,11,0.7539822368615504,4.1128683823246375
3163,,,,,-37.609,5.885,-6.684,2355.905,-37.609,-7.315,-6.684,2326.003,-25.359,-7.315,-6.684,2357.736,,,,,-37.609,37.335,-6.684,2350.047,-37.609,24.135,-6.684,2316.407,-25.359,24.135,-6.684,1866.196,6.479,12.65,0.0,2420.017,-6.872,12.65,0.0,2389.761,-6.872,-12.63,0.0,2336.982,6.479,-12.63,0.0,2359.918,37.369,10.956,-14.946,2351.247,22.469,10.956,-15.266,2582.158,,,,,37.369,-3.952,-15.076,2321.146,37.369,45.572,-16.166,2397.751,,,,,22.977,28.482,-16.111,2320.326,37.367,28.482,-16.511,2355.031,,,,,-2.794,-56.16,-15.911,2350.785,,,,,6.915,-70.539,-16.101,2338.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2358.344,-37.255,-25.745,-7.364,2327.719,,,,,,,,,319,13,1.2075933094548765,3.895051291675745
3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.469,-3.952,-15.346,2308.373,37.369,-3.952,-15.076,2339.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2352.2,26.94,-16.802,-15.456,2324.873,,,,,,,,,-25.359,-25.745,-7.329,2349.615,,,,,,,,,,,,,392,5,0.8847073978359256,3.898541950179734
3165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2403.243,-6.872,12.65,0.0,2388.46,-6.872,-12.63,0.0,2336.376,6.479,-12.63,0.0,2352.921,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2362.472,22.977,45.572,-16.461,2346.769,22.977,28.482,-16.111,2317.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,0.7117452689632876,4.181110756077616
3166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2367.307,22.469,10.956,-15.266,2338.36,,,,,37.369,-3.952,-15.076,2351.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2380.75,,,,,26.94,-32.102,-15.456,2329.669,42.14,-32.102,-14.686,2358.748,,,,,,,,,,,,,,,,,136,3,0.7508406442079606,3.85962110786026
3167,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2483.732,-37.609,37.335,-6.684,2348.81,,,,,-25.359,24.135,-6.684,2333.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.9456193887305278,4.206068964381135
3168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.469,-3.952,-15.346,2338.905,37.369,-3.952,-15.076,2353.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2350.904,,,,,,,,,-25.359,-39.545,-7.279,2305.28,264,3,1.0026916552707423,3.685437248511226
3169,-25.359,5.885,-6.684,2339.4,,,,,-37.609,-7.315,-6.684,2334.013,-25.359,-7.315,-6.684,2353.188,-25.359,37.335,-6.684,2807.128,-37.609,37.335,-6.684,2303.072,-37.609,24.135,-6.684,2318.353,-25.359,24.135,-6.684,2348.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0.8976228343006837,2.4406684259888705
3170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.469,10.956,-15.266,2276.426,,,,,37.369,-3.952,-15.076,2345.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.9218829109034049,2.2780037397029993
3171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2348.679,,,,,-37.255,-39.545,-7.339,2292.857,,,,,256,1,1.1077604762408009,3.700621613003577
3172,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2377.156,-37.609,37.335,-6.684,2336.002,-37.609,24.135,-6.684,2349.777,-25.359,24.135,-6.684,2380.708,6.479,12.65,0.0,2470.279,-6.872,12.65,0.0,2287.825,-6.872,-12.63,0.0,2312.149,6.479,-12.63,0.0,2345.258,,,,,22.469,10.956,-15.266,2320.59,22.469,-3.952,-15.346,2351.525,37.369,-3.952,-15.076,2408.175,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2350.7,,,,,-2.794,-70.539,-15.931,2342.222,6.915,-70.539,-16.101,2366.961,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2338.461,,,,,26.94,-32.102,-15.456,2342.953,,,,,-25.359,-25.745,-7.329,2429.428,-37.255,-25.745,-7.364,2330.65,-37.255,-39.545,-7.339,2348.414,-25.359,-39.545,-7.279,2374.236,430,11,0.8293804605477054,2.2427480888127134
3173,-25.359,5.885,-6.684,2347.347,-37.609,5.885,-6.684,2333.117,-37.609,-7.315,-6.684,2314.053,-25.359,-7.315,-6.684,2136.85,-25.359,37.335,-6.684,1937.061,-37.609,37.335,-6.684,2367.474,-37.609,24.135,-6.684,2337.158,-25.359,24.135,-6.684,2355.494,6.479,12.65,0.0,2409.319,-6.872,12.65,0.0,2385.577,-6.872,-12.63,0.0,2344.144,6.479,-12.63,0.0,2361.184,37.369,10.956,-14.946,2379.323,22.469,10.956,-15.266,2353.926,22.469,-3.952,-15.346,2333.59,37.369,-3.952,-15.076,2358.33,37.369,45.572,-16.166,2386.366,22.977,45.572,-16.461,2363.363,22.977,28.482,-16.111,2332.719,37.367,28.482,-16.511,2358.727,6.915,-56.16,-16.151,2358.168,-2.794,-56.16,-15.911,2347.823,,,,,6.915,-70.539,-16.101,2327.994,-9.541,53.623,-17.031,2348.29,-20.557,64.708,-17.796,2349.158,-20.557,53.623,-17.501,2338.274,,,,,42.14,-16.802,-15.136,2382.267,26.94,-16.802,-15.456,2347.618,26.94,-32.102,-15.456,2324.828,42.14,-32.102,-14.686,2356.244,,,,,,,,,,,,,,,,,255,15,0.7518878417591571,3.889640770994563
3174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2320.428,,,,,,,,,6.915,-70.539,-16.101,2355.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,1.2501793432035382,2.186548486898496
3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2351.406,,,,,-6.872,-12.63,0.0,1748.017,6.479,-12.63,0.0,2282.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.042485162216213,4.213922946015109
3176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2355.561,-6.872,12.65,0.0,2433.978,-6.872,-12.63,0.0,2292.376,6.479,-12.63,0.0,2296.338,,,,,,,,,,,,,,,,,,,,,22.977,45.572,-16.461,2338.035,22.977,28.482,-16.111,2312.825,37.367,28.482,-16.511,2343.443,6.915,-56.16,-16.151,2376.437,-2.794,-56.16,-15.911,2357.447,-2.794,-70.539,-15.931,2328.838,,,,,-9.541,53.623,-17.031,2331.278,-20.557,64.708,-17.796,2348.331,,,,,,,,,42.14,-16.802,-15.136,2358.996,26.94,-16.802,-15.456,2348.479,26.94,-32.102,-15.456,2563.049,42.14,-32.102,-14.686,2326.679,-25.359,-25.745,-7.329,2311.603,-37.255,-25.745,-7.364,2340.114,-37.255,-39.545,-7.339,2283.414,,,,,500,11,0.7262315017548405,4.048465732926047
3177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2362.933,-6.872,12.65,0.0,2331.465,-6.872,-12.63,0.0,2352.253,6.479,-12.63,0.0,2376.185,37.369,10.956,-14.946,2345.45,22.469,10.956,-15.266,2323.681,22.469,-3.952,-15.346,2335.033,37.369,-3.952,-15.076,2375.411,37.369,45.572,-16.166,2342.177,22.977,45.572,-16.461,2311.694,,,,,37.367,28.482,-16.511,2359.224,6.915,-56.16,-16.151,2358.192,-2.794,-56.16,-15.911,2332.399,-2.794,-70.539,-15.931,2346.829,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2371.409,26.94,-16.802,-15.456,2343.868,26.94,-32.102,-15.456,2358.273,42.14,-32.102,-14.686,2388.767,,,,,,,,,-37.255,-39.545,-7.339,2331.143,-25.359,-39.545,-7.279,2343.597,444,11,0.7004006288253245,2.7515115657690608
3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2306.981,,,,,-6.872,-12.63,0.0,2356.306,,,,,,,,,22.469,10.956,-15.266,2312.611,22.469,-3.952,-15.346,2352.734,37.369,-3.952,-15.076,2372.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2313.508,26.94,-16.802,-15.456,2295.823,26.94,-32.102,-15.456,2346.922,42.14,-32.102,-14.686,2351.368,,,,,-37.255,-25.745,-7.364,2291.868,-37.255,-39.545,-7.339,2345.069,,,,,396,7,0.990125284656383,1.900314489571426
3179,-25.359,5.885,-6.684,2330.872,-37.609,5.885,-6.684,2301.352,-37.609,-7.315,-6.684,2338.679,-25.359,-7.315,-6.684,2345.56,,,,,-37.609,37.335,-6.684,2374.35,,,,,-25.359,24.135,-6.684,2343.942,6.479,12.65,0.0,2349.268,-6.872,12.65,0.0,2323.04,-6.872,-12.63,0.0,2382.467,6.479,-12.63,0.0,2399.491,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2355.847,22.977,45.572,-16.461,2336.286,22.977,28.482,-16.111,2374.565,37.367,28.482,-16.511,2392.623,6.915,-56.16,-16.151,2358.979,-2.794,-56.16,-15.911,2340.623,-2.794,-70.539,-15.931,2374.02,6.915,-70.539,-16.101,2396.509,-9.541,53.623,-17.031,2386.576,-20.557,64.708,-17.796,2337.951,-20.557,53.623,-17.501,2352.479,,,,,42.14,-16.802,-15.136,2348.148,26.94,-16.802,-15.456,2323.716,26.94,-32.102,-15.456,2361.239,42.14,-32.102,-14.686,2382.142,-25.359,-25.745,-7.329,2329.979,-37.255,-25.745,-7.364,2316.845,-37.255,-39.545,-7.339,2346.724,-25.359,-39.545,-7.279,2377.292,503,15,0.9637708129512688,2.1753783796857324
3180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2354.495,-6.872,12.65,0.0,2350.15,-6.872,-12.63,0.0,2393.908,6.479,-12.63,0.0,2408.593,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2352.444,22.977,45.572,-16.461,2341.019,22.977,28.482,-16.111,2376.7,37.367,28.482,-16.511,2401.11,6.915,-56.16,-16.151,2327.751,-2.794,-56.16,-15.911,2322.442,,,,,6.915,-70.539,-16.101,2357.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,5,0.9470156521321231,2.075196480621258
3181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2356.03,,,,,-6.872,-12.63,0.0,2336.414,6.479,-12.63,0.0,2365.335,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2375.784,22.977,45.572,-16.461,2341.296,22.977,28.482,-16.111,2352.091,37.367,28.482,-16.511,2381.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2377.008,26.94,-16.802,-15.456,2351.137,26.94,-32.102,-15.456,2354.572,42.14,-32.102,-14.686,2389.692,,,,,,,,,,,,,,,,,148,5,0.8265879337445144,2.843141351498763
3182,-25.359,5.885,-6.684,2375.735,-37.609,5.885,-6.684,2356.906,-37.609,-7.315,-6.684,2343.279,-25.359,-7.315,-6.684,2352.139,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2399.488,,,,,-6.872,-12.63,0.0,2342.478,6.479,-12.63,0.0,2353.439,37.369,10.956,-14.946,2367.908,22.469,10.956,-15.266,2352.819,22.469,-3.952,-15.346,2330.89,37.369,-3.952,-15.076,2352.058,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2388.799,-2.794,-56.16,-15.911,2374.878,-2.794,-70.539,-15.931,2350.255,6.915,-70.539,-16.101,2361.79,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2381.665,26.94,-16.802,-15.456,2357.697,26.94,-32.102,-15.456,2337.538,42.14,-32.102,-14.686,2358.257,-25.359,-25.745,-7.329,2350.417,-37.255,-25.745,-7.364,2332.633,,,,,-25.359,-39.545,-7.279,2325.742,429,11,0.740892267471593,3.9833649518266583
3183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2354.006,22.469,10.956,-15.266,2323.357,,,,,37.369,-3.952,-15.076,2383.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2353.983,26.94,-16.802,-15.456,2322.003,26.94,-32.102,-15.456,2346.922,42.14,-32.102,-14.686,2375.418,,,,,,,,,,,,,,,,,136,3,0.8908160502179058,2.6647687019449426
3184,-25.359,5.885,-6.684,2356.703,-37.609,5.885,-6.684,2376.139,-37.609,-7.315,-6.684,2364.944,-25.359,-7.315,-6.684,2391.031,-25.359,37.335,-6.684,2346.242,-37.609,37.335,-6.684,2345.153,-37.609,24.135,-6.684,2389.762,-25.359,24.135,-6.684,2368.385,6.479,12.65,0.0,2355.108,-6.872,12.65,0.0,2313.681,-6.872,-12.63,0.0,2356.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2282.404,26.94,-16.802,-15.456,2269.827,26.94,-32.102,-15.456,2292.244,42.14,-32.102,-14.686,2357.121,-25.359,-25.745,-7.329,2352.756,-37.255,-25.745,-7.364,2343.621,-37.255,-39.545,-7.339,2408.488,-25.359,-39.545,-7.279,2392.445,391,9,0.757472895365539,2.2584560520806627
3185,-25.359,5.885,-6.684,2376.05,-37.609,5.885,-6.684,2357.963,-37.609,-7.315,-6.684,2335.509,-25.359,-7.315,-6.684,2355.943,-25.359,37.335,-6.684,2468.054,-37.609,37.335,-6.684,2350.002,-37.609,24.135,-6.684,2326.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2344.181,26.94,-16.802,-15.456,2318.899,,,,,,,,,-25.359,-25.745,-7.329,2357.629,-37.255,-25.745,-7.364,2340.99,-37.255,-39.545,-7.339,2327.622,,,,,387,7,0.7520623746843567,3.982492287200661
